,category_link,prod_link,prod_name,stars,ratings_reviews,offer_price,prod_mrp,discount,currency,cashback,promocode,cashback_more,product_code,model_id,warranty,seller_name
0,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/croma-craw2221-6-5-kg-semi-automatic-top-loading-washing-machine-CMPLXLARCROMA-CRAW22DUMM20256A3D5C9C1-pdp?product_id=332073834&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C1%7Cdemographics_location%23NA&get_review_id=232135793&site_id=2&child_site_id=6,"Croma 6.5 kg Semi Automatic Top Load Washing machine - CRAW2221 , White",Null,Null,"7,490",12000,38%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARCROMA-6-5-KGINFI46128DFC9F430,CRAW2221,2 years manufacturer warranty,Croma Authorised Seller
1,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-7-kg-semi-automatic-top-load-washing-machine-p7020ngay-dark-grey-CMPLXLARLG-7-KG-SEMIFAIR235403E1E1272-pdp?product_id=327625359&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C2%7Cdemographics_location%23NA&get_review_id=290699065&site_id=2&child_site_id=6,"LG 7 kg Semi Automatic Top Load Washing machine - P7020NGAY , Dark grey",4.7/5,3 Ratings,"11,890",13490,12%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-7-KG-SEMINOID74113EC6CC261,P7020NGAY,"2 Years On Product Warranty, 5 Years On Motor Warranty",Noida Direct
2,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/onida-9-kg-fully-automatic-top-loading-washing-machine-w90w-CMPLXLARONIDA-9-KG-FDUMM20256234ACF01-pdp?product_id=330013498&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C3%7Cdemographics_location%23NA&get_review_id=146284440&site_id=2&child_site_id=6,Onida 9 kg Semi Automatic Top Load Washing machine - W90W,3/5,7 Ratings & 3 Reviews,"5,850",6600,11%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARONIDA-9-KG-SBEST572802908C6B6,W90W,1 year warranty on product,Best Buy Sec
3,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/hafele-7-kg-fully-automatic-front-load-washer-with-dryer-marina-7512wd-white-CMPLXLARHAFELE-MARINPRIM11032573CFD5A37-pdp?product_id=337011651&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C4%7Cdemographics_location%23NA&get_review_id=337011653&site_id=2&child_site_id=6,"Hafele 7 Kg Fully Automatic Front Load Washer with dryer - MARINA 7512WD , White",Null,Null,"55,883",80990,31%,INR,2794,FESTIVE5,Null,LARHAFELE-MARINPRIM11032573CFD5A37,Marina 7512WD,1 year manufacturer warranty,Hafele Authorised Seller
4,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/dvizio-7-5-kg-semi-automatic-top-load-washer-with-dryer-we-7501-white-maroon-CMPLXLARDVIZIO-7-5-KWALI1151025B8641424-pdp?product_id=333755004&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C5%7Cdemographics_location%23NA&get_review_id=333755006&site_id=2&child_site_id=6,"DVIZIO 7.5 kg Semi Automatic Top Load Washing machine - WE-7501 , White & Maroon",1/5,1 Ratings,"7,190",12490,42%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARDVIZIO-7-5-KWALI1151025B8641424,WE-7501,Null,DVIZIO Authorised Seller
5,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/samsung-6-5-kg-fully-automatic-top-load-washer-with-dryer-wa65a4022ns-tl-grey-CMPLXLARSAMSUNG-6-5-DUMM20256D2C75204-pdp?product_id=332550353&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C6%7Cdemographics_location%23NA&get_review_id=332197240&site_id=2&child_site_id=6,"Samsung 6.5 kg Fully Automatic Top Load Washer with dryer - WA65A4022NS/TL , Grey",3/5,1 Ratings & 1 Reviews,"14,990",17350,14%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-6-5-MR-S1131703244F0A3,WA65A4022NS/TL,3 years manufacturer warranty for product and 10 years for motor,MR Surya Electronics
6,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/ifb-8-kg-fully-automatic-front-load-washing-machine-senator-wxs-8kg-silver-CMPLXLARIFB-8-KG-FULBAJA102418544805E55-pdp?product_id=327610412&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C7%7Cdemographics_location%23NA&get_review_id=252503990&site_id=2&child_site_id=6,"IFB 8 kg Fully Automatic Front Load Washing machine - SENATOR WXS 8KG , Silver",4.2/5,6 Ratings & 1 Reviews,"36,499",36990,1%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARIFB-8-KG-FULONLY89381BEC7689C,SENATOR WXS 8KG,2 Years Manufacturer Warranty,Only For You
7,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/godrej-6-2-kg-fully-automatic-top-load-washing-machine-wt-eon-audra-620-pdnmp-coca-brown-CMPLXLARGODREJ-6-2-KGIRI713409E50BEB57-pdp?product_id=331839297&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C8%7Cdemographics_location%23NA&get_review_id=276263562&site_id=2&child_site_id=6,"Godrej 6.2 kg Fully Automatic Top Load Washing machine - WT EON AUDRA 620 PDNMP , Cocoa brown",Null,Null,"14,220",19900,29%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARGODREJ-6-2-KONLI81618673B759E4,WT EON AUDRA 620 PDNMP,1 year manufacturer warranty for phone and 6 months for in the box accessories,Online Source Hub
8,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/whirlpool-6-5-kg-fully-automatic-top-load-washer-with-dryer-whitemagic-elite-plus-6-5-grey-10ymw-grey-CMPLXLARWHIRLPOOL-6-SUPE439344B81FFA1-pdp?product_id=331211324&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C9%7Cdemographics_location%23NA&get_review_id=331211326&site_id=2&child_site_id=6,"Whirlpool 6.5 kg Fully Automatic Top Load Washer with dryer - WHITEMAGIC ELITE PLUS 6.5 GREY 10YMW , Grey",1/5,1 Ratings & 1 Reviews,"16,470",21350,23%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARWHIRLPOOL-6-SUPE439344B81FFA1,WHITEMAGIC ELITE PLUS 6.5 GREY 10YMW,2 years manufacturer warranty for product and 10 years for motor,Home Shopper
9,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/haier-6-kg-fully-automatic-top-load-washing-machine-hwm60-1269db-moonlight-grey-CMPLXLARHAIER-6-KG-FDUMM202567AC6FF0F-pdp?product_id=330110290&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C10%7Cdemographics_location%23NA&get_review_id=329849334&site_id=2&child_site_id=6,"Haier 6 kg Fully Automatic Top Load Washing machine - HWM60-1269DB , Moonlight grey",Null,Null,"11,550",17490,34%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARHAIER-6-KG-FSUPE439348C9D4AD3,HWM60-1269DB,1 year manufacturer warranty for phone and 6 months for in the box accessories,Home Shopper
10,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/bosch-7-kg-fully-automatic-top-load-washer-with-dryer-woa702soin-silver-CMPLXLARBOSCH-7-KG-FDUMM20256CC63C696-pdp?product_id=331927786&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C11%7Cdemographics_location%23NA&get_review_id=330578311&site_id=2&child_site_id=6,"Bosch 7 kg Fully Automatic Top Load Washer with dryer - WOA702SOIN , Silver",Null,Null,"21,990",24999,12%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARBOSCH-7-KG-FDEAL786615F90618AD,WOA702SOIN,2 year bosch warranty and 10 years on motor,Deals Master
11,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-7-kg-fully-automatic-top-load-washer-only-t70sjsf1z-silver-CMPLXLARLG-7-KG-FULLDUMM202564953A4EA-pdp?product_id=331927453&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C13%7Cdemographics_location%23NA&get_review_id=327636634&site_id=2&child_site_id=6,"LG 7 kg Fully Automatic Top Load Washer only - T70SJSF1Z , Silver",5/5,1 Ratings,"21,149",30990,32%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-7-KG-FULLDEAL78661577CBAD9B,T70SJSF1Z,2 years manufacturer warranty on product and 10 years on motor,Deals Master
12,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/samsung-8-kg-semi-automatic-top-load-washing-machine-wt80r4200lg-white-royal-blue-CMPLXLARSAMSUNG-8-KGDUMM20256C63039E6-pdp?product_id=327625402&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C14%7Cdemographics_location%23NA&get_review_id=327474608&site_id=2&child_site_id=6,"Samsung 8 kg Semi Automatic Top Load Washing machine - WT80R4200LG , White & Royal blue",Null,Null,"12,600",15990,21%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARSAMSUNG-8-KGSAHI2765376C707FB8,WT80R4200LG,"2 years on product, 5 years on motor",Noida Direct
13,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/croma-6-kg-fully-automatic-top-load-washer-with-dryer-craw1300-white-CMPLXLARCROMA-6-KG-FDUMM20256C53574B7-pdp?product_id=333103700&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C15%7Cdemographics_location%23NA&get_review_id=333103701&site_id=2&child_site_id=6,"Croma 6 kg Fully Automatic Top Load Washer with dryer - CRAW1300 , White",Null,Null,"13,490",21000,36%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARCROMA-6-KG-FINFI46128C53574B7,CRAW1300,Null,Croma Authorised Seller
14,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/whirlpool-7-kg-semi-automatic-top-load-washer-with-dryer-superb-atom-70s-grey-dazzle-grey-dazzle-CMPLXLARWHIRLPOOL-7-DUMM202563195D817-pdp?product_id=330505780&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C17%7Cdemographics_location%23NA&get_review_id=327636650&site_id=2&child_site_id=6,"Whirlpool 7 kg Semi Automatic Top Load Washer with dryer - SUPERB ATOM 70S GREY DAZZLE , Grey dazzle",1/5,1 Ratings & 1 Reviews,"9,830",11250,13%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARWHIRLPOOL-7-SMAR1035509DDB79E9E,SUPERB ATOM 70S GREY DAZZLE,Null,Smart Tech
15,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-8-kg-semi-automatic-top-load-washer-with-dryer-p8030sraz-wine-white-CMPLXLARLG-8-KG-SEMIDUMM202569DFD7AA-pdp?product_id=333107888&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C18%7Cdemographics_location%23NA&get_review_id=331799837&site_id=2&child_site_id=6,"LG 8 kg Semi Automatic Top Load Washer with dryer - P8030SRAZ , Wine & White",4/5,2 Ratings,"13,399",14990,11%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-8-KG-SEMIGREA11055809DA33331,P8030SRAZ,1 year manufacturer warranty for product and 5 years for motor,Great Electronics Bazaar
16,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/onida-7-kg-semi-automatic-top-load-washer-only-w70w-lava-red-CMPLXLARONIDA-7-KG-WBEST57280C0E1D3C7-pdp?product_id=167914337&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C19%7Cdemographics_location%23NA&get_review_id=331918032&site_id=2&child_site_id=6,"Onida 7 kg Semi Automatic Top Load Washer only - W70W , Lava red",Null,Null,"5,150",6290,18%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARONIDA-7-KG-WBEST57280C0E1D3C7,W70W,1 year warranty on product,Best Buy Sec
17,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/croma-7-5-kg-semi-automatic-top-load-washer-with-dryer-craw2223-blue-CMPLXLARCROMA-7-5-KGDUMM2025630AEECF4-pdp?product_id=332404533&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C21%7Cdemographics_location%23NA&get_review_id=332404557&site_id=2&child_site_id=6,"Croma 7.5 kg Semi Automatic Top Load Washer with dryer - CRAW2223 , White",Null,Null,"9,990",16000,38%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARCROMA-7-5-KGINFI46128F4DD6EC4,CRAW2223,2 years manufacturer warranty,Croma Authorised Seller
18,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/ifb-tl95sdg-fully-automatic-top-loading-9-5-kg-washing-machine-CMPLXLARIFB-TL95SDG-SONY575770BD98BF0C-pdp?product_id=327607633&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C22%7Cdemographics_location%23NA&get_review_id=103779639&site_id=2&child_site_id=6,"IFB 9.5 kg Fully Automatic Top Load Washing machine - TL-SDG 9.5 KG AQUA , Graphite grey",4.2/5,33 Ratings & 2 Reviews,"29,999",32990,9%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARIFB-9-5-KG-FONLY89381DDA8A03C,TL-SDG 9.5 Kg Aqua,4 years comprehensive warranty on product,Only For You
19,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/whirlpool-7-2-kg-semi-automatic-top-load-washer-with-dryer-ace7-2-supreme-plus-coral-red-red-CMPLXLARWHIRLPOOL-7-COMP23540FAD035ED-pdp?product_id=327625257&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C23%7Cdemographics_location%23NA&get_review_id=258447600&site_id=2&child_site_id=6,"Whirlpool 7.2 kg Semi Automatic Top Load Washer with dryer - ACE7.2 SUPREME PLUS CORAL RED , Red",Null,Null,"9,700",11790,18%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARWHIRLPOOL-7-NOID74113AB5DDD16,Ace7.2 Supreme Plus Coral Red,2 Years Manufacturer Warranty on Product and 5 Years on Motor,Noida Direct
20,https://paytmmall.com/shop/search?q=washing%20machinr&from=organic&child_site_id=6&site_id=2&category=24836,https://paytmmall.com/lg-6-kg-fully-automatic-front-load-washing-machine-fht1006znw-white-CMPLXLARLG-6-KG-FULLDUMM20256FFBA50AC-pdp?product_id=332365171&sid=9eb61b2d-10a0-4831-abfa-08284880ee59&src=consumer_search&svc=-1&cid=24836&tracker=organic%7C24836%7Cwashing%20machinr%7Cgrid%7CSearch_experimentName%3Ddemographics_location%23NA%7C%7C24%7Cdemographics_location%23NA&get_review_id=331196628&site_id=2&child_site_id=6,"LG 6 kg Fully Automatic Front Load Washing machine - FHT1006ZNW , White",Null,Null,"28,490",34990,19%,INR,1850,MALLBONANZA,"User gets Movie voucher, Flight voucher, Paytm First voucher, Bus voucher and Big Bazaar voucher worth Rs.1,850 on orders above Rs.1849.",LARLG-6-KG-FULLSUPE43934FD1BE97,FHT1006ZNW,1 year manufacturer warranty for phone and 6 months for in the box accessories,Home Shopper
